0.12170002609491348,0.04026011377573013,0.0,0.00094375256115595,0.0028653295128939827,0.0011069392751623837,0.00015224448798430994,0.059616077691316605,0.03009866736829281,0.0,7.000000000000001e-05,7.000000000000001e-05,0.09937,0
0.10333208739757538,0.041290707886219025,0.0,0.0,0.0,0.0008601569700230762,0.0001187441347867264,0.059252504259347916,0.029811350628733635,0.0,9.000000000000002e-05,9.000000000000002e-05,0.09859000000000001,1
0.10438955575227737,0.04420305788516998,0.0,0.0039001568963058053,0.011461318051575931,0.0013772785661223402,0.00020246571276611504,0.05906043201684952,0.029672253876924515,0.0,0.00015000000000000001,0.00015000000000000001,0.09865,2
0.11876422166824341,0.04537859186530113,0.0,0.003192848888586772,0.008595988538681949,0.0013731731036831208,0.000210521881845817,0.058375898748636246,0.02923501655459404,0.0,0.00018600000000000002,0.00018600000000000002,0.097086,3
0.09429405629634857,0.04228230565786362,0.0,0.004491355502591459,0.011461318051575931,0.0024190342331973326,0.00036530803583399783,0.05829505994915962,0.028554391115903854,0.0,0.00023,0.00023,0.09793,4
0.10638099163770676,0.042951829731464386,0.0,0.0015299886199193562,0.0028653295128939827,0.0024917757097243616,0.0004179317125353074,0.05764877423644066,0.02778441831469536,0.0,0.000282,0.000282,0.095582,5
0.10522997379302979,0.039078377187252045,0.0,0.001798993237842159,0.0028653295128939827,0.00289585365941459,0.00045955046062799693,0.057486120611429214,0.02692601829767227,0.0,0.00031,0.00031,0.09721,6
0.0937647819519043,0.035376403480768204,0.0,0.006486026572419662,0.008595988538681949,0.003533943032132934,0.0005154445599395116,0.05693834275007248,0.026791676878929138,0.0,0.0003780000000000001,0.0003780000000000001,0.09407800000000001,7
0.10259374231100082,0.03980603069067001,0.0,0.005662521406507579,0.0057306590257879654,0.0034803719149546115,0.0004854824628255035,0.05641297623515129,0.025817973539233208,0.0,0.00039000000000000005,0.00039000000000000005,0.09649,8
0.08805472403764725,0.034517936408519745,0.0,0.0038737242225614322,0.0028653295128939827,0.004080729171864264,0.0005834701298572029,0.055679067969322205,0.02493341825902462,0.0,0.0004740000000000001,0.0004740000000000001,0.092574,9
0.09598755091428757,0.037043239921331406,0.0,0.0,0.0,0.005014739192832068,0.0007700022719609837,0.05473383516073227,0.023888004943728447,0.0,0.00047000000000000004,0.00047000000000000004,0.09577000000000001,10
0.09232200682163239,0.03850706294178963,0.0,0.008248979038844912,0.0028653295128939827,0.005594587511176842,0.000904213219166357,0.053764551877975464,0.02331845462322235,0.0,0.0005700000000000001,0.0005700000000000001,0.09107000000000001,11
0.08980805426836014,0.029135512188076973,0.0,0.0,0.0,0.006415308726451965,0.00115648702827965,0.05324863642454147,0.022803906351327896,0.0,0.00055,0.00055,0.09505000000000001,12
